artist_name,track_name,track_id,track_popularity,artist_id,artist_popularity,artist_genres,artist_followers,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Jimin,Who,7tI8dRuH2Yc6RuoTjxo4dU,92,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.66,0.756,-3.743,0.032,0.00289,0.0,0.193,0.838,116.034,170888,4
ROSÉ,APT.,2vDkR3ctidSd17d2CygVzS,65,3eVa5w3URK5duf6eyVDbu9,85,['k-pop'],8127798,0.778,0.786,-4.473,0.259,0.0286,0.0,0.347,0.942,149.03,169917,4
aespa,Whiplash,6uPnrBgweGOcwjFL4ItAvV,80,6YVMFz59CuY7ngCxTxjpxE,83,['k-pop girl group'],7122044,0.856,0.901,-2.954,0.0455,0.0943,0.0206,0.0802,0.743,126.007,183227,4
Lim Young Woong,Warmth,3vnaEaDxMKdBhqA1t0uAwl,62,75MOYjGEyyH5U4ZFHOPvxR,63,['trot'],100559,0.354,0.232,-7.656,0.0329,0.79,0.0,0.127,0.342,171.198,235053,4
Lim Young Woong,Home,2PlsVMcOn6ujc2UEYs2Yat,62,75MOYjGEyyH5U4ZFHOPvxR,63,['trot'],100559,0.586,0.816,-4.513,0.0456,0.00921,1.08e-06,0.081,0.407,128.021,235333,4
Jimin,Who,32lSgbCqRcIOyUSnfuUZEQ,88,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.66,0.757,-3.743,0.0321,0.00289,0.0,0.193,0.838,116.034,170888,4
Jimin,Who,5wPnPIZS8wr4lPNLz4qvHK,87,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.66,0.757,-3.743,0.0321,0.00289,0.0,0.193,0.838,116.034,170888,4
Jimin,Who,1yqdD2ScjkqvaNBUzPQ4vR,87,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.66,0.757,-3.743,0.0321,0.00289,0.0,0.193,0.838,116.034,170888,4
Jin,I'll Be There,2Qcbspnftnon37jibwyvMU,88,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.538,0.738,-2.412,0.0445,0.0351,0.0,0.0898,0.736,148.887,181678,4
V,FRI(END)S,0PBTlQ84CBJF0tBnKGmQa6,86,3JsHnjpbhX4SnySpvpa9DK,83,"['j-division', 'korean ost']",19102865,0.466,0.601,-4.468,0.053,0.0315,0.0,0.0927,0.627,53.376,148082,4
aespa,UP - KARINA Solo,5sjnkOfTLCLNfkkchI2re2,81,6YVMFz59CuY7ngCxTxjpxE,83,['k-pop girl group'],7122044,0.777,0.781,-4.479,0.043,0.0137,2.77e-06,0.0466,0.382,98.97,166640,4
DAY6,HAPPY,5R5NMy7zc7QPCfdvy8dvCQ,59,5TnQc2N1iKlFjYD7CPGvFc,71,"['k-pop', 'k-pop boy group']",3452217,0.535,0.963,-3.363,0.0798,0.000873,0.0,0.137,0.614,80.002,189934,4
PLAVE,WAY 4 LUV,1T6xi2QrnmwaebXGvWAjLg,61,0k2zyzGq6HX383VlMBOvRG,62,['5th gen k-pop'],199300,0.668,0.851,-5.022,0.0452,0.0142,0.0,0.114,0.503,127.035,219453,4
G-DRAGON,POWER,1HEPfv1KllCYnVC1VmcpgD,58,30b9WulBM8sFuBo17nNq9c,69,"['k-pop', 'k-rap']",2953032,0.607,0.857,-3.287,0.301,0.164,0.0,0.211,0.732,179.749,143242,4
Jimin,Be Mine,3LWVXp636uLT356Rj08Jaz,77,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.687,0.747,-5.496,0.0883,0.056,1.34e-06,0.11,0.56,66.495,207348,5
PLAVE,Pump Up The Volume!,34DtDWmIUacoop6Md298vE,62,0k2zyzGq6HX383VlMBOvRG,62,['5th gen k-pop'],199300,0.66,0.787,-3.85,0.0668,0.00708,0.0,0.116,0.629,89.98,179387,4
Jin,Running Wild,4p7DTkyrKqT98xlIwYYfXz,86,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.487,0.711,-4.22,0.0322,0.000175,0.0,0.152,0.317,146.921,151647,4
PLAVE,Watch Me Woo!,1NubJcJa12xLssOkQfWZDZ,59,0k2zyzGq6HX383VlMBOvRG,62,['5th gen k-pop'],199300,0.634,0.799,-3.387,0.199,0.0228,3.64e-06,0.0743,0.777,104.843,135853,4
Lady Gaga,Die With A Smile,2plbrEY59IikOBgBGLjaoe,100,1HY2Jd0NmPuamShAr6KMms,92,"['art pop', 'dance pop', 'pop']",32915877,0.521,0.592,-7.777,0.0304,0.308,0.0,0.122,0.535,157.969,251668,3
PLAVE,Our Movie,2ODZujtUNxCQDfKCxCeRxZ,58,0k2zyzGq6HX383VlMBOvRG,62,['5th gen k-pop'],199300,0.597,0.651,-4.512,0.0399,0.161,0.0,0.27,0.371,84.968,161320,4
fromis_9,Supersonic,6oNLSQX8bcAdbCElZYju3v,70,24nUVBIlCGi4twz4nYxJum,63,"['k-pop', 'k-pop girl group']",1358593,0.672,0.801,-3.968,0.0413,0.0539,0.0,0.131,0.415,140.025,174147,4
NewJeans,Supernatural,5ocSQW5sIUIOFojwXEz9Ki,77,6HvZYsbFfjnjFrWF950C9d,82,"['k-pop', 'k-pop girl group']",9581949,0.699,0.708,-4.182,0.0496,0.185,8.43e-06,0.0921,0.863,108.887,191000,4
PLAVE,Virtual Idol,4mMtn8zhy4IaOwzNCgSbCT,58,0k2zyzGq6HX383VlMBOvRG,62,['5th gen k-pop'],199300,0.857,0.658,-4.402,0.225,0.0464,3.37e-06,0.0953,0.655,155.994,149707,3
JENNIE,Mantra,78yHTvGfbDGL2XYAEkcqKH,55,250b0Wlc5Vk0CoUsaCY84M,82,['k-pop'],7860902,0.893,0.723,-4.974,0.0437,0.00426,1.21e-05,0.0815,0.836,116.992,136627,4
Jimin,Be Mine (English Version),4DairgmwgyfmFHm0e7kRPL,74,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.509,0.76,-5.522,0.113,0.0629,0.0,0.11,0.526,100.184,207724,4
Jin,Super Tuna,4pygz13A6EcLL6ti7kqGaf,82,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.641,0.964,-4.041,0.149,0.0063,0.0,0.0447,0.601,165.005,114693,4
ILLIT,Magnetic,1aKvZDoLGkNMxoRYgkckZG,83,36cgvBn0aadzOijnjjwqMN,76,['5th gen k-pop'],1766997,0.797,0.668,-5.819,0.0687,0.257,0.0,0.0876,0.69,131.067,160688,4
NewJeans,How Sweet,38tXZcL1gZRfbqfOG0VMTH,78,6HvZYsbFfjnjFrWF950C9d,82,"['k-pop', 'k-pop girl group']",9581949,0.803,0.895,-2.888,0.0623,0.0816,5.67e-06,0.154,0.757,124.994,219027,4
QWER,My Name is Malguem,1lTBkwEm0wim9RsMXqtqWy,61,0XufO9nLOKNN0w0qNrDrZy,55,['5th gen k-pop'],155333,0.658,0.86,-3.183,0.0787,0.0355,0.0,0.0664,0.737,147.955,188320,4
PLAVE,From,1UyrFk2u0Asqmys76trMLi,57,0k2zyzGq6HX383VlMBOvRG,62,['5th gen k-pop'],199300,0.514,0.45,-7.506,0.0268,0.631,1.27e-05,0.0853,0.105,80.052,208600,4
BABYMONSTER,DRIP,198zDKzyktXRG1PGpidY9h,82,1SIocsqdEefUTE6XKGUiVS,79,['5th gen k-pop'],2977242,0.862,0.687,-5.215,0.0702,0.065,0.0,0.0862,0.704,119.972,180846,4
KISS OF LIFE,Igloo,2DbDefRFJ5YOfXCKOeCJJh,81,4TEK9tIkcoxib4GxT3O4ky,76,"['5th gen k-pop', 'k-pop girl group']",1536088,0.916,0.609,-4.457,0.217,0.168,0.0,0.0906,0.873,139.912,131787,4
PLAVE,Merry PLLIstmas,30FH8tNdUgHqZbB6ENgOwY,56,0k2zyzGq6HX383VlMBOvRG,62,['5th gen k-pop'],199300,0.557,0.732,-4.971,0.0429,0.119,0.0,0.331,0.372,131.058,239467,4
DAY6,Welcome to the Show,3BMAWsBp4jc35mCmebC3WT,55,5TnQc2N1iKlFjYD7CPGvFc,71,"['k-pop', 'k-pop boy group']",3452217,0.595,0.758,-4.488,0.035,0.0378,0.0,0.0561,0.377,132.01,217068,4
aespa,Armageddon,5eWcGfUCrVFMoYskyfkEPE,74,6YVMFz59CuY7ngCxTxjpxE,83,['k-pop girl group'],7122044,0.695,0.786,-2.048,0.0666,0.0668,1.41e-06,0.109,0.465,91.992,196467,4
Billie Eilish,BIRDS OF A FEATHER,6dOtVTDdiauQNBQEDOtlAB,97,6qqNVTkY8uBg9cP3Jd7DAH,96,"['art pop', 'pop']",102653261,0.747,0.507,-10.171,0.0358,0.2,0.0608,0.117,0.438,104.978,210373,4
aespa,Supernova,2VdSktBqFfkW7y6q5Ik4Z4,72,6YVMFz59CuY7ngCxTxjpxE,83,['k-pop girl group'],7122044,0.745,0.747,-4.278,0.0815,0.0073,1.69e-06,0.0738,0.363,120.073,178880,4
Jimin,Slow Dance (feat. Sofia Carson),3d2bsbugow8JiNvuaRupFH,73,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.68,0.719,-6.078,0.0708,0.132,0.0,0.0295,0.8,87.016,188400,4
PLAVE,What If,0CN7xUFQbPRzffogC4FgBR,58,0k2zyzGq6HX383VlMBOvRG,62,['5th gen k-pop'],199300,0.55,0.421,-5.614,0.0306,0.649,0.0,0.115,0.403,139.898,231800,4
Jimin,Rebirth (Intro),7gMfVc4zfNIxuMyMGglOHa,72,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.372,0.567,-4.211,0.0361,0.142,0.0,0.0871,0.0928,172.024,144624,4
LEE SEUNG YOON,Anthems of Defiance,1IxFHdxSdC5vK1mvxCE0BM,53,6z4R3mCiiIiLgpicseyNkV,53,['korean singer-songwriter'],21992,0.313,0.813,-2.836,0.0455,0.00066,0.0,0.113,0.384,159.99,306573,4
DAY6,녹아내려요 Melt Down,5Invv3m92xZvztdCbZrmZ6,54,5TnQc2N1iKlFjYD7CPGvFc,71,"['k-pop', 'k-pop boy group']",3452217,0.471,0.948,-2.62,0.0394,0.00609,0.0,0.116,0.741,184.926,165587,4
Jimin,Smeraldo Garden Marching Band (feat. Loco),1agDCV4zQqaFwJQNsTgmL1,71,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.79,0.915,-2.251,0.146,0.0366,0.0,0.0785,0.726,97.47,182841,4
LE SSERAFIM,CRAZY,4gxEY3Mh5FZZDAJAKPNrCS,80,4SpbR6yFEvexJuaBpgAU5p,81,['k-pop girl group'],6109988,0.802,0.899,-2.223,0.126,0.00953,0.000291,0.101,0.531,130.047,164554,4
KATSEYE,Touch,1I5whYZ5CmnVtHKKoy4Im5,52,3c0gDdb9lhnHGFtP4prQpn,75,['5th gen k-pop'],747802,0.732,0.907,-2.555,0.0426,0.485,5.46e-05,0.0668,0.785,167.005,129883,4
Jimin,Closer Than This,6qafqn8bBMy7t5c5WqpyRk,70,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.716,0.531,-6.051,0.0367,0.391,0.0,0.0691,0.431,87.984,223302,4
Gusttavo Lima,A Noite (La Notte) - Ao Vivo,63BroH3HiwxYD8T5qTZiJn,83,7MiDcPa6UiV3In7lIM71IN,82,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",21928746,0.752,0.518,-5.757,0.0349,0.6,0.0,0.101,0.577,145.957,201557,4
Maiara & Maraisa,Vai Lá - Ao Vivo em Goiânia,3EJfFRgtbIYzBQdlc6PO9V,84,59jlthNnbmim5l9tmNA7se,80,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",13951271,0.63,0.835,-4.079,0.129,0.237,0.0,0.291,0.895,175.918,140439,4
Jin,Heart on the Window (with WENDY),1b6qYBwDMBpFylGVT4PRgD,78,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.615,0.865,-6.114,0.0522,0.0536,0.0,0.738,0.52,145.999,177093,4
ILLIT,Cherish (My Love),21LtZQQMQYwVIxc9O9Ygq8,73,36cgvBn0aadzOijnjjwqMN,76,['5th gen k-pop'],1766997,0.714,0.821,-3.835,0.065,0.236,0.0,0.164,0.303,142.97,176854,4
LE SSERAFIM,CRAZY,3AoEQRuFf8zVXWqSLo2UOi,78,4SpbR6yFEvexJuaBpgAU5p,81,['k-pop girl group'],6109988,0.802,0.899,-2.223,0.126,0.00953,0.000291,0.101,0.531,130.047,164554,4
NewJeans,Bubble Gum,19D8LNpWwIPpi6hs9BG7dq,72,6HvZYsbFfjnjFrWF950C9d,82,"['k-pop', 'k-pop girl group']",9581949,0.758,0.709,-3.589,0.0447,0.138,0.0,0.0765,0.529,105.005,200267,4
Jimin,Interlude : Showtime,45zLrK0668WQ5JFMyiYmCS,70,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.786,0.836,-5.839,0.0633,0.558,0.444,0.684,0.921,92.002,78492,4
MEOVV,MEOW,1YjhXcHqe2ztp70ArdZOPa,51,08hHTBHlv0WRXWlyrsb6Kv,64,['5th gen k-pop'],269227,0.809,0.733,-5.205,0.0446,0.0084,8.07e-06,0.391,0.578,130.099,172074,4
Jin,Another Level,4xbq37lr4SuP3kuxj9y8gp,77,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.548,0.577,-4.877,0.0284,0.159,0.0,0.0642,0.348,80.036,162834,4
Jin,Falling,3DeK5G7OhuJ1P1462XXgIu,76,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.662,0.708,-4.626,0.0338,0.038,0.00023,0.0483,0.607,127.988,178839,4
Jin,I will come to you,5c2BZj7YSGHwvjf2CtO2S4,76,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.625,0.129,-13.824,0.0343,0.897,0.0,0.0856,0.496,79.979,156964,4
ILLIT,Cherish (My Love),2MoUuJhpSO4a0czxvsrSC6,77,36cgvBn0aadzOijnjjwqMN,76,['5th gen k-pop'],1766997,0.714,0.821,-3.835,0.065,0.236,0.0,0.164,0.303,142.97,176854,4
KISS OF LIFE,Sticky,4e1aewX6ATPcdfQIqr7gqO,77,4TEK9tIkcoxib4GxT3O4ky,76,"['5th gen k-pop', 'k-pop girl group']",1536088,0.702,0.701,-3.86,0.0758,0.391,0.0,0.132,0.595,99.971,157120,4
Jin,I’ll Be There,48ZIrgOwD74LvIf3EvLTt9,77,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.538,0.738,-2.412,0.0445,0.0351,0.0,0.0898,0.736,148.887,181678,4
YENA,NEMONEMO,4UwsXGVppRRJpKBHy0mtyK,70,49muoiIu4uea4PO8vueUNN,60,[],679691,0.66,0.885,-2.525,0.0688,0.0157,0.000445,0.301,0.814,137.993,178027,4
Jimin,Be Mine,3VaKWbW68AyOkEl4AxhXA2,71,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.687,0.747,-5.496,0.0883,0.056,1.34e-06,0.11,0.561,66.495,207348,5
ZICO,SPOT!,1SS0WlKhJewviwEDZ6dWj0,78,4XpUIb8uuNlIWVKmgKZXC0,67,"['k-pop', 'korean r&b']",1692638,0.875,0.782,-3.905,0.078,0.151,0.0,0.113,0.906,108.038,167707,4
QWER,T.B.H,39gaUtq2z4ejJbno7tWHbL,59,0XufO9nLOKNN0w0qNrDrZy,55,['5th gen k-pop'],155333,0.546,0.963,-1.283,0.109,0.0517,0.0,0.186,0.678,178.026,175880,4
Jimin,Be Mine,59ldd5koyBqo1vFp6MusW1,70,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.687,0.747,-5.496,0.0883,0.056,1.34e-06,0.11,0.56,66.495,207348,5
LISA,Moonlit Floor (Kiss Me),3yDRcs0Y4pPzkvMbUfeF9H,89,5L1lO4eRHmJ7a0Q6csE5cT,83,['k-pop'],9652514,0.733,0.786,-3.951,0.112,0.128,0.0,0.31,0.672,109.954,155757,4
Jung Kook,Never Let Go,2nRMW95dnOILirpjbksLTs,77,6HaGTQPmzraVmaVxvz6EUc,87,['k-pop'],16505474,0.664,0.773,-4.32,0.0688,0.048,1.49e-05,0.238,0.173,129.884,166812,4
JENNIE,Mantra,11TilGic8WoqHibFaWribW,49,250b0Wlc5Vk0CoUsaCY84M,82,['k-pop'],7860902,0.903,0.706,-4.944,0.0509,0.0049,7.74e-06,0.0811,0.853,116.971,136627,4
PLAVE,We don't stop,1riEr6o3obQxrQRFmD9Sed,48,0k2zyzGq6HX383VlMBOvRG,62,['5th gen k-pop'],199300,0.61,0.905,-1.244,0.0394,0.254,0.0,0.296,0.739,90.043,202272,4
RIIZE,Boom Boom Bass,6Ixrp3yXfzv5brZXmZuXXN,63,2jOm3cYujQx6o1dxuiuqaX,68,['5th gen k-pop'],1011081,0.811,0.759,-4.24,0.0535,0.0197,9.24e-06,0.145,0.83,117.005,152890,4
TWS,plot twist,0aZG8KWrpRnsGL0loUkfSj,67,4GgBKgxhc649frZDHcXIEz,61,['5th gen k-pop'],451484,0.808,0.71,-4.798,0.0752,0.0102,0.0,0.144,0.73,112.066,152400,4
Jin,Running Wild,1EEvAuVSb57ryIlNKuMWyr,74,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.487,0.711,-4.22,0.0322,0.000175,0.0,0.152,0.317,146.921,151647,4
SEVENTEEN,"LOVE, MONEY, FAME (feat. DJ Khaled)",145tqlcE6YFsjNfxi9K3AE,77,7nqOGRxlXj7N2JYbgNEjYH,82,"['k-pop', 'k-pop boy group']",12464291,0.87,0.703,-4.371,0.0514,0.0412,0.0,0.0617,0.789,100.017,186387,4
G-DRAGON,"HOME SWEET HOME (feat. TAEYANG, DAESUNG)",04jt3FIji2EJUhun0UrNqR,46,30b9WulBM8sFuBo17nNq9c,69,"['k-pop', 'k-rap']",2953032,0.633,0.752,-4.5,0.0726,0.00275,1.45e-06,0.0966,0.408,149.947,211331,4
Lee Young Ji,Small girl (feat. D.O.),1AtFSBJibfaqfiOByQCwZ5,72,0Y2AcMPMpeuPXtPQGVvRBq,64,['korean trap'],455091,0.77,0.597,-4.901,0.223,0.53,0.0,0.239,0.875,170.022,189707,4
Jin,Running Wild,50zAEIE4B1QqhPjRMK2Xmh,75,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.487,0.711,-4.22,0.0322,0.000175,0.0,0.152,0.317,146.921,151647,4
YEONJUN,GGUM,1QPV3QoWw3rRKPeYoX8kO8,79,2Mo2yHjmrDRZW7yRuJwR2w,69,['5th gen k-pop'],626472,0.874,0.621,-6.867,0.0662,0.0027,0.000304,0.0908,0.406,129.052,151689,4
Jin,Running Wild,45DB3yqxYGAnKN3YmLWbAX,74,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.487,0.711,-4.22,0.0322,0.000175,0.0,0.152,0.317,146.921,151647,4
Tommy Richman,MILLION DOLLAR BABY,5AJ9hqTS2wcFQCELCFRO7A,88,1WaFQSHVGZQJTbf0BdxdNo,78,['chill abstract hip hop'],764648,0.852,0.697,-5.52,0.0439,0.0973,0.00037,0.0678,0.919,138.029,155152,4
LE SSERAFIM,Smart,3lwK3WyKAI5bUuGY1OgGbZ,75,4SpbR6yFEvexJuaBpgAU5p,81,['k-pop girl group'],6109988,0.799,0.675,-5.474,0.0465,0.115,0.0,0.0833,0.594,113.076,166384,4
LE SSERAFIM,Star Signs,6riBPa3ndGtbBdXz4xIPSd,44,4SpbR6yFEvexJuaBpgAU5p,81,['k-pop girl group'],6109988,0.752,0.783,-3.734,0.0388,0.257,0.0,0.136,0.599,117.014,160630,4
LE SSERAFIM,EASY,2O4Bb2WCkjlTPO827OnBMI,75,4SpbR6yFEvexJuaBpgAU5p,81,['k-pop girl group'],6109988,0.744,0.7,-5.154,0.0507,0.189,2.74e-06,0.114,0.602,165.004,164545,4
NMIXX,별별별 (See that?),2Oc0j4x7HkDRVZq8JsgACT,61,28ot3wh4oNmoFOdVajibBl,68,"['k-pop', 'k-pop girl group']",3263529,0.603,0.824,-2.928,0.275,0.0359,0.0,0.113,0.527,183.936,182796,4
LEECHANGSUB,Heavenly fate,4mqfe9XrgEOSsofvq5MyjR,51,1rp5HzWaNwgauM5W5YmZ3U,44,"['korean pop', 'korean talent show']",60615,0.353,0.571,-5.722,0.0325,0.568,0.0,0.212,0.33,144.116,271173,4
ILLIT,Tick-Tack,0znsc67nMhP4X9hjhvoyeP,74,36cgvBn0aadzOijnjjwqMN,76,['5th gen k-pop'],1766997,0.867,0.745,-4.159,0.0408,0.136,0.0,0.0773,0.963,130.019,129469,4
ILLIT,Lucky Girl Syndrome,2kIUILBPlz4exX9xIFS275,72,36cgvBn0aadzOijnjjwqMN,76,['5th gen k-pop'],1766997,0.757,0.915,-4.382,0.0678,0.019,0.0,0.201,0.439,119.986,140021,4
NCT WISH,Steady,1zJUr9Oo5zEjvJrdlg67jQ,63,4FqmqIspLaUGtxAFFLsZxc,59,['5th gen k-pop'],293017,0.703,0.872,-4.62,0.0814,0.0236,0.0,0.35,0.598,130.95,179680,4
LEE SEUNG YOON,Waterfall,0EJnZlXvstP3YgtiwYcy7s,47,6z4R3mCiiIiLgpicseyNkV,53,['korean singer-songwriter'],21992,0.353,0.953,-4.966,0.0748,0.00109,5.11e-06,0.554,0.25,91.907,363653,4
TWS,"If I’m S, Can You Be My N?",2y8vRHEoz15sYDmxyrDePO,64,4GgBKgxhc649frZDHcXIEz,61,['5th gen k-pop'],451484,0.789,0.832,-3.248,0.111,0.0991,0.0,0.351,0.884,118.039,168027,4
Jin,I’ll Be There,2SR0alFA2oWYXSoePGTj0V,64,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.538,0.738,-2.412,0.0445,0.0351,0.0,0.0898,0.736,148.887,181678,4
TOMORROW X TOGETHER,Over The Moon,3BQeCOUf7M9B7NEpx9r4qj,79,0ghlgldX5Dd6720Q3qFyQB,81,"['k-pop', 'k-pop boy group']",10759392,0.682,0.873,-3.672,0.123,0.0919,0.0,0.106,0.531,115.993,157149,4
Jin,Running Wild (Instrumental),3WBkiZRpmyDBXIHi0o4xjK,61,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.453,0.679,-5.945,0.0288,5.72e-06,0.658,0.127,0.608,147.001,151461,4
Jin,Running Wild (Band Ver.),6mJRx8ghgw9QwJk0v5DfVj,58,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.48,0.877,-4.261,0.0396,9.97e-05,5.36e-06,0.0982,0.36,146.988,163619,4
Jin,Running Wild (Afropop Remix),7uHAhFnUOfJXlDzfyvRJQD,57,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.64,0.716,-4.76,0.0314,0.00281,0.0,0.283,0.482,135.035,149579,4
Jin,Running Wild (Extended Ver.),6dCqghpYHuD1LqBloAzgDv,59,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.479,0.733,-3.956,0.0324,0.000101,1.14e-06,0.175,0.312,146.928,214919,4
Jin,Running Wild (Holiday Remix),1faf3hb79uGzk5a7O5H144,57,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.52,0.73,-4.237,0.029,0.00608,0.0,0.0645,0.364,146.873,153567,4
BABYMONSTER,SHEESH,1njlnn8ZKHI77Pe9szIONR,78,1SIocsqdEefUTE6XKGUiVS,79,['5th gen k-pop'],2977242,0.774,0.728,-5.079,0.169,0.113,0.0,0.0473,0.461,140.041,170357,4
Jin,Running Wild (Ballad Remix),1XZeIqnzH8LKB1SmUL7tpy,57,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.429,0.698,-4.284,0.0341,0.0815,0.0,0.339,0.31,147.017,143004,4
KANGDANIEL,Electric Shock,1ARMCwjWcFqDRKnCsLhxzd,54,5vGoWnZO65NBgiZYBmi3iW,52,['k-pop'],865651,0.615,0.673,-5.087,0.038,0.336,0.0,0.122,0.703,75.017,170373,4
BOYNEXTDOOR,Nice Guy,6pqyZNnLKyJKtrlf42FQoq,69,4hnHLgMSOiqERWBL4jINP1,69,['5th gen k-pop'],983508,0.836,0.841,-3.609,0.116,0.284,0.0,0.386,0.678,116.0,164920,4
Jin,Running Wild (UK Garage Remix),0K0lpwTATjvexmWWVURaZP,57,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.599,0.916,-4.611,0.133,0.0609,0.0,0.0689,0.55,71.61,162691,4
Jimin,Smeraldo Garden Marching Band (feat. Loco),1kPhV0KQui1phEpjnWIqUN,69,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.79,0.915,-2.251,0.146,0.0366,0.0,0.0785,0.726,97.47,182841,4
Jin,I’ll Be There,5zOv7QzCMrSkPJKQr1Tcif,63,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.538,0.738,-2.412,0.0445,0.0351,0.0,0.0898,0.736,148.887,181678,4
Jin,Running Wild (Afropop Remix),3WcWE3cvBJpRoJSbrxrVkY,55,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.64,0.716,-4.76,0.0314,0.00281,0.0,0.283,0.482,135.035,149579,4
Jin,Running Wild (Ballad Remix),2ub590isVV1Xy5u8JgBFuV,55,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.429,0.698,-4.284,0.0341,0.0815,0.0,0.339,0.31,147.017,143004,4
Jin,Running Wild (Extended Ver.),6mbbLSTKMMG50xML4OzlVS,57,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.479,0.733,-3.956,0.0324,0.000101,1.14e-06,0.175,0.312,146.928,214919,4
Jin,Running Wild (Band Ver.),2L56YCM5eA8xWsUcGgo4zV,56,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.48,0.877,-4.261,0.0396,9.97e-05,5.36e-06,0.0982,0.36,146.988,163619,4
Jin,Heart on the Window (with WENDY),0gzXQHsv4zYHQ1pvlyYZZa,59,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.615,0.865,-6.114,0.0522,0.0536,0.0,0.738,0.52,145.999,177093,4
Jin,Running Wild (Holiday Remix),6X6b1RQFCkzhUCpHQlbOiW,55,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.52,0.73,-4.237,0.029,0.00608,0.0,0.0645,0.364,146.873,153567,4
Jin,Running Wild (UK Garage Remix),5xwyQy35cGlBuheV8fvutf,53,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.599,0.916,-4.611,0.133,0.0609,0.0,0.0689,0.55,71.61,162691,4
Creepy Nuts,オトノケ - Otonoke - Opening Theme to DAN DA DAN,6KYOlIwDHbrbeBbJEtQ0Fj,85,0pWR7TsFhvSCnbmHDjWgrE,77,['j-pop'],1492781,0.517,0.842,-6.905,0.348,0.062,0.0575,0.158,0.643,169.745,185627,4
Jin,Falling,5jxuw4S5IDEY6CjjAHvRAt,57,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.662,0.708,-4.626,0.0338,0.038,0.00023,0.0483,0.607,127.988,178839,4
ROSÉ,number one girl,6BZdmmwNrZlE8QvNU15Jbv,44,3eVa5w3URK5duf6eyVDbu9,85,['k-pop'],8127798,0.29,0.378,-7.774,0.0314,0.29,0.0,0.101,0.135,175.411,216443,3
NCT DREAM,When I'm With You,15cQVPbbwv0sZXrHRIAZeX,80,1gBUSTR3TyDdTVFIaQnc02,77,['k-pop boy group'],7979031,0.75,0.9,-3.804,0.0978,0.0121,0.0,0.303,0.577,117.018,211400,4
